mid,genre
Lightning Strikes Twice (1951),Drama
Lightning Strikes Twice (1951),Mystery
My Forbidden Past (1951),Drama
56 Up (2012),Documentary
King Leopold's Ghost (2006),Documentary
Around the World (1943),Comedy
Around the World (1943),Musical
Turkish Passion (La pasión turca) (1994),Drama
"Sunday in Kigali, A (Un dimanche à Kigali) (2006)",Drama
"Sunday in Kigali,War
We Are Legion: The Story of the Hacktivists (2012),Documentary
"Barrens, The (2012)",Horror
Transit (2012),Crime
Transit (2012),Drama
Transit (2012),Thriller
Love Me No More (Deux jours à tuer) (2008),Drama
Love Me No More (Deux jours à tuer) (2008),Romance
Paranormal Activity 4 (2012),Horror
Paranormal Activity 4 (2012),IMAX
You Are God (Jestes Bogiem) (2012),Drama
Where the Boys Are '84 (1984),Comedy
Skyscraper (Skyskraber) (2011),Comedy
Skyscraper (Skyskraber) (2011),Drama
Tai Chi Zero (2012),Action
Tai Chi Zero (2012),Fantasy
Tai Chi Zero (2012),Sci-Fi
Tai Chi Zero (2012),IMAX
"White Angel, The (L'angelo bianco) (1955)",Drama
"X from Outer Space, The (Uchû daikaijû Girara) (1967)",Horror
"X from Outer Space,Sci-Fi
"Babymakers, The (2012)",Adventure
"Babymakers,Comedy
Rosewood Lane (2011),Horror
Rosewood Lane (2011),Thriller
"Glamorous Life of Sachiko Hanai, The (Hatsujô kateikyôshi: sensei no aijiru) (2003)",Action
"Glamorous Life of Sachiko Hanai,Comedy
"Glamorous Life of Sachiko Hanai,Drama
"Glamorous Life of Sachiko Hanai,Fantasy
"Glamorous Life of Sachiko Hanai,Mystery
"Glamorous Life of Sachiko Hanai,Sci-Fi
"Glamorous Life of Sachiko Hanai,War
"Strange Case of the End of Civilization as We Know It, The (1977)",Comedy
"Strange Case of the End of Civilization as We Know It,Crime
"Strange Case of the End of Civilization as We Know It,Mystery
"Feast at Midnight, A (1994)",Children
"Feast at Midnight,Comedy
"Feast at Midnight,Drama
Tom & Thomas (2002),Adventure
Tom & Thomas (2002),Children
"3, 2, 1... Frankie Go Boom (Frankie Go Boom) (2012)",Comedy
Alex Cross (2012),Action
Alex Cross (2012),Crime
Alex Cross (2012),Mystery
Alex Cross (2012),Thriller
"Ambassador, The (Ambassadøren) (2011)",Documentary
Cloud Atlas (2012),Drama
Cloud Atlas (2012),Sci-Fi
Cloud Atlas (2012),IMAX
"Luck, Trust & Ketchup: Robert Altman in Carver Country (1993)",Documentary
'Hellboy': The Seeds of Creation (2004),Action
'Hellboy': The Seeds of Creation (2004),Adventure
'Hellboy': The Seeds of Creation (2004),Comedy
'Hellboy': The Seeds of Creation (2004),Documentary
'Hellboy': The Seeds of Creation (2004),Fantasy
Budd Boetticher: A Man Can Do That (2005),Documentary
Rx (2005),Crime
Rx (2005),Romance
Rx (2005),Thriller
Terry Pratchett: Choosing to Die (2011),Documentary
ReGeneration (2010),Documentary
Free Men (Les hommes libres) (2011),Drama
Free Men (Les hommes libres) (2011),War
"Girl, The (2012)",Drama
This Ain't California (2012),Documentary
Steve Jobs: The Lost Interview (2012),Documentary
Rolling (2007),Drama
Silent Hill: Revelation 3D (2012),Horror
Silent Hill: Revelation 3D (2012),Mystery
Silent Hill: Revelation 3D (2012),Thriller
Warren Oates: Across the Border (1993),Documentary
Step Up Love Story (Futari ecchi) (2002),Animation
Step Up Love Story (Futari ecchi) (2002),Comedy
Step Up Love Story (Futari ecchi) (2002),Romance
Graduation Day (1981),Horror
April Fool's Day (2008),Horror
Holiday Affair (1949),Drama
Holiday Affair (1949),Romance
Like Dandelion Dust (2009),Drama
Mann tut was Mann kann (2012),Comedy
Stockholm East (Stockholm Östra) (2011),Drama
"Woman That Dreamed About a Man, The (Kvinden der drømte om en mand) (2010)",Drama
Beware the Moon: Remembering 'An American Werewolf in London' (2009),Documentary
Pumping Iron II: The Women (1985),Documentary
Witness to Murder (1954),Crime
Witness to Murder (1954),Drama
Witness to Murder (1954),Film-Noir
Witness to Murder (1954),Thriller
"Busher, The (1919)",Comedy
"Busher,Drama
"Piano in a Factory, The (Gang de qin) (2010)",Comedy
"Piano in a Factory,Drama
"Piano in a Factory,Musical
"Patience Stone, The (2012)",Drama
"Patience Stone,War
Hamoun (1990),Drama
Chasing Mavericks (2012),Drama
Craigslist Joe (2012),Adventure
Craigslist Joe (2012),Documentary
Here Comes the Boom (2012),Action
Here Comes the Boom (2012),Comedy
"Men Who Made the Movies: Samuel Fuller, The (2002)",Documentary
Search for the Beast (1997),Horror
Victor Sjöström: Ett porträtt (1981),Documentary
Night of the Running Man (1995),Action
Night of the Running Man (1995),Crime
Night of the Running Man (1995),Thriller
Hitman's Run (1999),Action
Mental (2012),Comedy
Mental (2012),Drama
Killing Them Softly (2012),Crime
Killing Them Softly (2012),Drama
Killing Them Softly (2012),Thriller
"Imposter, The (2012)",Documentary
"Other Dream Team, The (2012)",Documentary
"Sessions, The (Surrogate, The) (2012)",Drama
Living with the Fosters (2002),Comedy
Lana Turner... a Daughter's Memoir (2001),Documentary
Making the Earth Stand Still (1995),Documentary
Remember the Day (1941),Drama
Remember the Day (1941),Romance
Remember the Day (1941),War
"Child Is Waiting, A (1963)",Drama
Salvage (2009),Horror
Submarine X-1 (1969),Drama
Submarine X-1 (1969),War
Rid of Me (2011),Comedy
Rid of Me (2011),Drama
Rid of Me (2011),Romance
I Want to Look Like That Guy (2009),Documentary
What Richard Did (2012),Drama
Kounterfeit (1996),Action
Kounterfeit (1996),Crime
Kounterfeit (1996),Thriller
Nightmaster (Watch the Shadows Dance) (1987),Action
Smashed (2012),Comedy
Smashed (2012),Drama
Splinterheads (2009),Comedy
"Babysitters, The (2007)",Drama
"Juche Idea, The (2008)",Documentary
Wreck-It Ralph (2012),Animation
Wreck-It Ralph (2012),Comedy
Lookin' to Get Out (1982),Comedy
Diplomatic Siege (1999),Action
Diplomatic Siege (1999),Thriller
Midnight Man (1997),Action
Midnight Man (1997),Drama
Midnight Man (1997),Thriller
Silver Linings Playbook (2012),Comedy
Silver Linings Playbook (2012),Drama
Flight (2012),Drama
5 Broken Cameras (2011),Documentary
Anna Karenina (2012),Drama
Life of Pi (2012),Adventure
Life of Pi (2012),Drama
Life of Pi (2012),IMAX
"Saint in London, The (1939)",Action
"Saint in London,Comedy
"Saint in London,Crime
"Saint in London,Drama
"Saint in London,Mystery
"Day, The (2011)",Drama
"Day,Sci-Fi
"Day,Thriller
Two Days in April (2007),Documentary
"Man with the Iron Fists, The (2012)",Action
"Man with the Iron Fists,Adventure
"Man with the Iron Fists,Crime
Gable: The King Remembered (1975),Documentary
Excision (2012),Crime
Excision (2012),Drama
Excision (2012),Horror
Excision (2012),Thriller
"Other Son, The (Fils de l'autre, Le) (2012)",Drama
Bait (2012),Action
Bait (2012),Horror
Bait (2012),Thriller
Gallowwalkers (2012),Action
Gallowwalkers (2012),Horror
Gallowwalkers (2012),Sci-Fi
Gallowwalkers (2012),Western
Rosencrantz and Guildenstern Are Undead (2009),Comedy
Rosencrantz and Guildenstern Are Undead (2009),Horror
Mother Knows Best (1997),Crime
Mother Knows Best (1997),Thriller
Wake in Fright (1971),Drama
Wake in Fright (1971),Thriller
Won't Back Down (2012),Drama
"Bay, The (2012)",Horror
"Bay,Sci-Fi
"Bay,Thriller
Union Square (2011),Drama
"Hypnotist, The (Hypnotisören) (2012)",Thriller
Student of the Year (2012),Comedy
Student of the Year (2012),Romance
Single White Female 2: The Psycho (2005),Drama
Single White Female 2: The Psycho (2005),Thriller
Miehen tie (1940),Drama
"Details, The (2011)",Comedy
Jack and Diane (2012),Drama
Jack and Diane (2012),Horror
Jack and Diane (2012),Romance
"Late Quartet, A (2012)",Drama
Vexille (Bekushiru: 2077 Nihon sakoku) (2007),Action
Vexille (Bekushiru: 2077 Nihon sakoku) (2007),Animation
Vexille (Bekushiru: 2077 Nihon sakoku) (2007),Sci-Fi
Sleepless Night (Nuit blanche) (2011),Action
Sleepless Night (Nuit blanche) (2011),Crime
Sleepless Night (Nuit blanche) (2011),Thriller
"Age of Innocence, The (1934)",Drama
"Age of Innocence,Romance
Atomic Twister (2002),Action
Atomic Twister (2002),Drama
Atomic Twister (2002),Sci-Fi
Bear with Me (2005),Adventure
Children of the Living Dead (2001),Horror
Children of the Living Dead (2001),Thriller
"Lady, The (2011)",Drama
"Rutles 2: Can't Buy Me Lunch, The (2004)",Comedy
"Rutles 2: Can't Buy Me Lunch,Documentary
"Rutles 2: Can't Buy Me Lunch,Musical
Fate of a Man (Sudba cheloveka) (1959),Drama
Fate of a Man (Sudba cheloveka) (1959),War
All About Actresses (Le bal des actrices) (2009),Comedy
All About Actresses (Le bal des actrices) (2009),Drama
Goal! III (2009),Drama
Goal! III (2009),Romance
Stolen (2012),Action
Stolen (2012),Crime
Stolen (2012),Thriller
Amour (2012),Drama
Amour (2012),Romance
Something's Gonna Live (2010),Documentary
Himizu (2011),Children
Himizu (2011),Crime
Himizu (2011),Drama
Mona and the Time of Burning Love (Mona ja palavan rakkauden aika) (1983)),Drama
Brooklyn Castle (2012),Documentary
"Well Digger's Daughter, The (La fille du puisatier) (2011)",Comedy
"Well Digger's Daughter,Drama
"Well Digger's Daughter,Romance
Incident at Blood Pass (Machibuse) (Ambush) (1970),Action
Incident at Blood Pass (Machibuse) (Ambush) (1970),Drama
Triad Underworld (Gong wu) (Jiang Hu) (2004),Action
Triad Underworld (Gong wu) (Jiang Hu) (2004),Crime
Triad Underworld (Gong wu) (Jiang Hu) (2004),Drama
I Accuse (2003),Crime
I Accuse (2003),Drama
I Accuse (2003),Thriller
"Tomb, The (2007)",Horror
"Tomb,Thriller
Jackass 3.5 (2011),Comedy
Jackass 3.5 (2011),Documentary
Labor Pains (2009),Comedy
Labor Pains (2009),Romance
Cockneys vs Zombies (2012),Comedy
Cockneys vs Zombies (2012),Horror
28 Hotel Rooms (2012),Drama
Citadel (2012),Drama
Citadel (2012),Horror
Citadel (2012),Thriller
Dangerous Liaisons (2012),Drama
Dangerous Liaisons (2012),Mystery
Dangerous Liaisons (2012),Romance
Bloodtide (1982),Horror
"Scorpion King 3: Battle for Redemption, The (2012)",Action
"Scorpion King 3: Battle for Redemption,Adventure
"Scorpion King 3: Battle for Redemption,Comedy
"Scorpion King 3: Battle for Redemption,Fantasy
Wishmaster 2: Evil Never Dies (1999),Fantasy
Wishmaster 2: Evil Never Dies (1999),Horror
Indie Game: The Movie (2012),Documentary
"Batman: The Dark Knight Returns, Part 1 (2012)",Action
"Batman: The Dark Knight Returns,Animation
"Batman: The Dark Knight Returns,Sci-Fi
Capital (Le capital) (2012),Drama
Beloved Berlin Wall (Liebe Mauer) (2009),Comedy
Beloved Berlin Wall (Liebe Mauer) (2009),Drama
Beloved Berlin Wall (Liebe Mauer) (2009),Romance
Meet Monica Velour (2010),Comedy
Meet Monica Velour (2010),Drama
Meet Monica Velour (2010),Romance
Thurgood (2011),Drama
"Conscientious Objector, The (2004)",Documentary
"Conscientious Objector,War
Kill Me Please (2010),Comedy
Lincoln (2012),Drama
Lincoln (2012),War
Nature Calls (2012),Comedy
Babbitt (1934),Drama
In Their Sleep (Dans ton sommeil) (2010),Horror
In Their Sleep (Dans ton sommeil) (2010),Thriller
"Bohème, La (1926)",Drama
"Bohème,Romance
"Caine Mutiny Court-Martial, The (1988)",Drama
"Caine Mutiny Court-Martial,War
Vamps (2012),Comedy
Vamps (2012),Horror
Vamps (2012),Romance
"Naughty Room, The (2012)",Comedy
"Naughty Room,Drama
"Moth Diaries, The (2011)",Thriller
Joe + Belle (2011),Comedy
Joe + Belle (2011),Crime
Joe + Belle (2011),Drama
Joe + Belle (2011),Romance
"Invisible War, The (2012)",Crime
"Invisible War,Documentary
"Invisible War,Drama
"Invisible War,War
OMG Oh My God! (2012),Comedy
OMG Oh My God! (2012),Drama
"Strawberry Statement, The (1970)",Drama
"Strawberry Statement,Romance
"Twilight Saga: Breaking Dawn - Part 2, The (2012)",Adventure
"Twilight Saga: Breaking Dawn - Part 2,Drama
"Twilight Saga: Breaking Dawn - Part 2,Fantasy
"Twilight Saga: Breaking Dawn - Part 2,Romance
"Twilight Saga: Breaking Dawn - Part 2,IMAX
Shakespeare High (2011),Documentary
"Circle, The (1925)",Drama
Holiday Engagement (2011),Comedy
"Tiger Brigades, The (Les brigades du Tigre) (2006)",Action
"Tiger Brigades,Adventure
"Tiger Brigades,Crime
"Year One, The (L'an 01) (1973)",Comedy
"Big Blonde, The (Iso vaalee) (1983)",Comedy
"Big Blonde,Drama
Walter (1982),Drama
10 Years (2011),Comedy
10 Years (2011),Drama
10 Years (2011),Romance
Price Check (2012),Comedy
Price Check (2012),Drama
Red Dawn (2012),Action
Red Dawn (2012),War
Starry starry night (Xing kong) (2011),Children
Starry starry night (Xing kong) (2011),Drama
Starry starry night (Xing kong) (2011),Fantasy
Rise of the Guardians (2012),Adventure
Rise of the Guardians (2012),Animation
Rise of the Guardians (2012),Fantasy
Rise of the Guardians (2012),IMAX
"Seafarers, The (1953)",Documentary
"Counterfeiters, The (Le cave se rebiffe) (1961)",Comedy
Kabei: Our Mother (Kâbê) (2008),Drama
Samurai Banners (Fûrin kazan) (1969),Action
Samurai Banners (Fûrin kazan) (1969),Adventure
Samurai Banners (Fûrin kazan) (1969),Drama
Samurai Banners (Fûrin kazan) (1969),War
Murder on Flight 502 (1975),Drama
Murder on Flight 502 (1975),Mystery
Murder on Flight 502 (1975),Thriller
Amor? (2011),Drama
"Last Trapper, The (Le dernier trappeur) (2004)",Adventure
"Last Trapper,Documentary
"Octopus, The (Le poulpe) (1998)",Comedy
"Octopus,Crime
"Octopus,Thriller
Locked Out (Enfermés dehors) (2006),Comedy
"Fantastic Fear of Everything, A (2012)",Comedy
Fire Over England (1937),Adventure
Fire Over England (1937),Romance
Fire Over England (1937),War
Fog Over Frisco (1934),Crime
Fog Over Frisco (1934),Mystery
Fog Over Frisco (1934),Thriller
Ten Seconds to Hell (1959),Action
Ten Seconds to Hell (1959),Drama
Ten Seconds to Hell (1959),Romance
Ten Seconds to Hell (1959),War
Storage 24 (2012),Horror
Storage 24 (2012),Sci-Fi
Tokio Baby (2010),Drama
Deadfall (2012),Crime
Deadfall (2012),Drama
Deadfall (2012),Thriller
Skirt Day (La journée de la jupe) (2008),Drama
So Big! (1932),Drama
"Singing Marine, The (1937)",Comedy
"Singing Marine,Musical
"Singing Marine,Romance
Two Sisters from Boston (1946),Comedy
Two Sisters from Boston (1946),Musical
"Quare Fellow, The (a.k.a. The Condemned Man) (1962)",Drama
Chronicle of My Mother (Waga haha no ki) (2011),Drama
"Moral Tales, Filmic Issues (2006)",Documentary
97 Percent True (2008),Documentary
Les modèles de 'Pickpocket' (2005),Documentary
"Confession, The (1999)",Drama
"Confession,Thriller
Lovely to Look At (1952),Comedy
Lovely to Look At (1952),Musical
Lovely to Look At (1952),Romance
Excuse My Dust (1951),Comedy
Excuse My Dust (1951),Musical
Watch the Birdie (1950),Comedy
Watch the Birdie (1950),Crime
Watch the Birdie (1950),Romance
Putin's Kiss (2012),Documentary
Journey to Saturn (Rejsen til Saturn) (2008),Action
Journey to Saturn (Rejsen til Saturn) (2008),Adventure
Journey to Saturn (Rejsen til Saturn) (2008),Animation
Journey to Saturn (Rejsen til Saturn) (2008),Sci-Fi
Byzantium (2012),Drama
Byzantium (2012),Fantasy
Byzantium (2012),Thriller
"Perfect Family, The (2011)",Comedy
"Perfect Family,Drama
Halo 4: Forward Unto Dawn (2012),Action
Halo 4: Forward Unto Dawn (2012),Sci-Fi
Halo 4: Forward Unto Dawn (2012),Thriller
Step Up Revolution (2012),Musical
"Yellow Cab Man, The (1950)",Comedy
"Yellow Cab Man,Drama
"Yellow Cab Man,Romance
Four more years (Fyra år till) (2010),Comedy
Four more years (Fyra år till) (2010),Romance
Hellraiser: Revelations (2011),Horror
Welcome to Sherwood! The Story of 'The Adventures of Robin Hood' (2003),Documentary
Jungle de Ikou (Jungre de Ikou) (1997),Action
Jungle de Ikou (Jungre de Ikou) (1997),Comedy
Jungle de Ikou (Jungre de Ikou) (1997),Fantasy
Making 'The New World' (2006),Documentary
"Lost Missile, The (1958)",Sci-Fi
Nightmare Man (2006),Comedy
Nightmare Man (2006),Horror
Nightmare Man (2006),Thriller
Cry Wolf (1947),Crime
Cry Wolf (1947),Drama
Cry Wolf (1947),Mystery
Cry Wolf (1947),Thriller
Everybody's Acting (1926),Drama
Everybody's Acting (1926),Romance
Imaginaerum (2012),Fantasy
Imaginaerum (2012),Musical
Nokas (2010),Crime
Nokas (2010),Thriller
Tarda estate (2010),Drama
Raw Deal: A Question of Consent (2001),Documentary
Budd Boetticher: An American Original (2005) ,Documentary
"Footprints of a Spirit, The (Huellas de un espíritu) (1998)",Documentary
James Dean Remembered (1974),Documentary
Our Town (2003),Drama
Our Town (2003),Romance
Division III: Football's Finest (2011),Comedy
Division III: Football's Finest (2011),Romance
Rebecca of Sunnybrook Farm (1938),Children
Rebecca of Sunnybrook Farm (1938),Comedy
Rebecca of Sunnybrook Farm (1938),Drama
Rebecca of Sunnybrook Farm (1938),Musical
Mark Twain (2001),Documentary
DMT: The Spirit Molecule (2010),Documentary
Mac & Devin Go to High School (2012),Comedy
"Burning Hot Summer, A (Un été brûlant) (2011)",Drama
"Kiss for Corliss, A (Almost a Bride) (1949)",Comedy
Adventure in Baltimore (1949),Comedy
Adventure in Baltimore (1949),Drama
Baby Take a Bow (1934),Children
Baby Take a Bow (1934),Comedy
Baby Take a Bow (1934),Drama
"Tempest, The (1979)",Drama
New Fist of Fury (Xin jing wu men) (1976),Action
New Fist of Fury (Xin jing wu men) (1976),Drama
"Killer Meteors, The (Feng yu shuang liu xing) (1976)",Action
"Killer Meteors,Thriller
Shaolin Wooden Men (Shao Lin mu ren xiang) (1976),Action
36 Crazy Fists (San shi liu mi xing quan) (1977),Action
36 Crazy Fists (San shi liu mi xing quan) (1977),Comedy
36 Crazy Fists (San shi liu mi xing quan) (1977),Drama
"Sleeping Car Murder, The (Compartiment tueurs) (1965)",Drama
"Sleeping Car Murder,Mystery
"Sleeping Car Murder,Thriller
Let's Not Get Angry (Ne nous fâchons pas) (1966),Comedy
Let's Not Get Angry (Ne nous fâchons pas) (1966),Crime
Hothead (Coup de tête) (1979),Comedy
Hothead (Coup de tête) (1979),Drama
Poolboy: Drowning Out the Fury (2011),Comedy
"Poll Diaries, The (Poll) (2010)",Drama
"Poll Diaries,War
Poklosie (2012),Crime
Poklosie (2012),Drama
Poklosie (2012),Mystery
Paperman (2012),Animation
Paperman (2012),Comedy
Paperman (2012),Romance
To Kill with Intrigue (Jian hua yan yu Jiang Nan) (1977),Action
To Kill with Intrigue (Jian hua yan yu Jiang Nan) (1977),Drama
Magnificent Bodyguards (Fei du juan yun shan) (1978),Action
"Fearless Hyena, The (Xiao quan guai zhao) (1979)",Action
"Fearless Hyena,Comedy
Dragon Fist (Long quan) (1979),Action
Dragon Fist (Long quan) (1979),Drama
Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),Action
Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),Comedy
Bank Error in Your Favour (Erreur de la banque en votre faveur) (2009),Comedy
Kirikou and the Wild Beast (Kirikou et les bêtes sauvages) (2005),Adventure
Kirikou and the Wild Beast (Kirikou et les bêtes sauvages) (2005),Animation
Kirikou and the Wild Beast (Kirikou et les bêtes sauvages) (2005),Children
"Statue of Liberty, The (1985)",Documentary
Brooklyn Bridge (1981),Documentary
Arcade (1993),Horror
Arcade (1993),Sci-Fi
Jude the Obscure (1971),Drama
"Paramore Live, the Final Riot! (2008)",Documentary
"Paramore Live,Musical
Bad Ass (2012),Action
Bad Ass (2012),Crime
Bad Ass (2012),Drama
Nativity! (2009),Children
Nativity! (2009),Comedy
Nativity! (2009),Musical
"Christmas Story 2, A (2012)",Children
